1128,213,0,96,0,0,0,0,0,0,71,0,28
492,957,0,285,0,0,0,0,0,0,82,1,5
122,52,0,68,0,0,0,0,0,0,36,0,3
2,39,0,1233,0,0,0,0,0,0,205,25,12
2,1,0,69,0,0,0,0,0,0,8,0,0
91,94,0,743,0,0,0,0,0,0,444,39,30
28,7,0,148,0,0,0,0,0,0,127,22,8
23,22,0,69,0,0,0,0,0,0,191,44,34
23,1,0,79,0,0,0,0,0,0,325,51,1
196,13,0,241,0,0,0,0,0,0,1086,258,34
29,0,0,270,0,0,0,0,0,0,2036,1397,123
0,0,0,11,0,0,0,0,0,0,163,1215,339
1,0,0,24,0,0,0,0,0,0,9,258,1694
