490,31,95,2,0,0,0,0,0,0,3,0,0,0
81,446,64,4,0,0,0,0,0,0,1,0,0,0
34,8,78,0,0,0,0,0,0,0,0,0,0,0
14,13,22,440,15,23,0,2,1,14,40,0,0,0
0,0,0,30,11,15,0,1,5,4,4,0,0,0
0,0,0,19,32,293,18,83,21,50,48,0,0,0
0,0,0,0,1,28,1,33,1,5,18,0,0,0
1,0,0,1,0,21,1,28,24,81,14,0,0,0
0,0,0,0,0,6,2,14,20,99,12,1,0,0
0,0,0,1,2,16,6,40,76,460,272,5,0,0
1,0,15,4,1,1,0,9,56,137,1114,34,0,0
0,0,0,2,0,0,0,0,3,0,113,571,89,0
1,0,0,1,0,0,0,0,0,0,4,86,606,0
0,0,0,0,0,0,0,0,0,0,0,0,0,687
