time,labels
0.46052632,t6
0.42492014,t6
0.45338443,t6
0.4,t6
0.29619566,t6
0.4,t6
0.42071196,t6
0.36451614,t6
0.34879032,t6
0.35626912,t6
0.27828747,t6
0.17350994,t6
0.31827515,t6
0.31345567,t6
0.44865718,t6
0.18145695,t6
0.60571426,t6
0.34879032,t6
0.36869565,t6
0.3864818,t6
0.4605978,t6
0.40932643,t6
0.17483443,t6
0.3547826,t6
0.28134558,t6
0.32329842,t6
0.4936508,t6
0.3846154,t6
0.39770114,t6
0.36385542,t6
0.35211268,t6
0.3453997,t6
0.2874618,t6
0.37011495,t6
0.41435185,t6
0.4028436,t6
0.35703,t6
0.5971429,t6
0.47554347,t6
0.45398772,t6
0.45636365,t6
0.41747573,t6
0.3984127,t6
0.4555921,t6
0.44707742,t6
0.3500785,t6
0.2732644,t6
0.45023698,t6
0.38529783,t6
0.35155097,t6
0.36,t6
0.29355282,t6
0.46381578,t6
0.4489796,t6
0.37173578,t6
0.34862384,t6
0.50460124,t6
0.17615893,t6
0.32380953,t6
0.4293478,t6
0.4456522,t6
0.37814072,t6
0.48217636,t6
0.49053857,t6
0.3501529,t6
0.33944955,t6
0.33486238,t6
0.31391585,t6
0.47161573,t6
0.3402299,t6
0.3165761,t6
0.44074073,t6
0.3642072,t6
0.31211498,t6
0.3610675,t6
0.37104073,t6
0.3422619,t6
0.38137755,t6
0.35632184,t6
0.32235938,t6
0.35006973,t6
0.3858521,t6
0.386121,t6
0.21059602,t6
0.36238533,t6
0.34597155,t6
0.30122325,t6
0.3837037,t6
0.45436507,t6
0.3057607,t6
0.38390803,t6
0.48786718,t6
0.31651375,t6
0.47360247,t6
0.4144144,t6
0.43059936,t6
0.36792454,t6
0.3119266,t6
0.31345567,t6
0.35474005,t6
0.17218544,t6
0.45280612,t6
0.44254658,t6
0.48095238,t6
0.5007278,t6
0.3952381,t6
0.3856305,t7
0.33490565,t7
0.5190476,t7
0.5020325,t7
0.44268292,t7
0.47142857,t7
0.6342857,t7
0.5440932,t7
0.34564254,t7
0.45839417,t7
0.3125,t7
0.45403376,t7
0.42540622,t7
0.44756278,t7
0.39369,t7
0.48026314,t7
0.32738096,t7
0.39490446,t7
0.41167882,t7
0.38072288,t7
0.41318327,t7
0.4942857,t7
0.48412699,t7
0.3554302,t7
0.37048665,t7
0.5092593,t7
0.63714284,t7
0.3822285,t7
0.44379562,t7
0.43279174,t7
0.3934142,t7
0.5249042,t7
0.54278415,t7
0.42314336,t7
0.37370753,t7
0.5019157,t7
0.38069704,t7
0.38709676,t7
0.41959798,t7
0.4032258,t7
0.3537736,t7
0.33628318,t7
0.46608695,t7
0.46219513,t7
0.4328594,t7
0.47736627,t7
0.33628318,t7
0.41105354,t7
0.3537736,t7
0.39908257,t7
0.30706522,t7
0.3720565,t7
0.5169492,t7
0.39186993,t7
0.47003156,t7
0.5149425,t7
0.38147566,t7
0.42668623,t7
0.4652997,t7
0.3206522,t7
0.52038044,t7
0.3985765,t7
0.49506578,t7
0.4883402,t7
0.41959798,t7
0.36510265,t7
0.48115578,t7
0.4786432,t7
0.37784523,t7
0.35285914,t7
0.50415975,t7
0.3959276,t7
0.366322,t7
0.5607321,t7
0.5324459,t7
0.45565218,t7
0.54908484,t7
0.34859675,t7
0.28864735,t7
0.5378049,t7
0.5277778,t7
0.36612904,t7
0.54022986,t7
0.38700148,t7
0.40925267,t7
0.40472674,t7
0.39643347,t7
0.42961878,t7
0.46608695,t7
0.4324759,t7
0.39143732,t7
0.5103448,t7
0.35777125,t7
0.4047955,t7
0.41408935,t7
0.44346735,t7
0.50342935,t7
0.50083196,t7
0.35849056,t7
0.42180094,t7
0.34761906,t7
0.51585364,t7
0.40127388,t7
0.5890183,t7
0.38404727,t7
0.38694268,t7
0.39770114,t7
0.32857144,t7
0.4229885,t7
0.33495146,t7
0.40353698,t7
0.49417636,t7
0.41043478,t7
0.4626087,t7
0.42336684,t7
0.4602076,t7
0.3429229,t7
0.40366971,t7
0.5108153,t7
0.37459806,t7
0.4526814,t7
0.5512195,t7
0.37362638,t7
0.48355263,t7
0.49657065,t7
0.41788855,t7
0.3951613,t7
0.3305955,t7
0.43219265,t7
0.38545954,t7
0.39871383,t7
0.3720565,t7
0.4874446,t7
0.4702381,t7
0.44367817,t7
0.21986754,t7
0.45057473,t7
0.52334946,t7
0.46608695,t7
0.40519878,t7
0.45517242,t7
0.5126437,t7
0.5419255,t7
0.48373982,t7
0.5557404,t7
0.37020648,t7
0.41021898,t7
0.37942123,t7
0.45970148,t7
0.41825095,t7
0.49796748,t7
0.4452174,t7
0.3552279,t7
0.36070383,t7
0.4194978,t7
0.48412699,t7
0.39930955,t7
0.55609757,t7
0.46919432,t7
0.52869564,t7
0.43574592,t7
0.34696755,t7
0.5241379,t7
0.422452,t7
0.5218391,t7
0.5097561,t7
0.4786184,t7
0.4874446,t7
0.2627824,t7
0.46539792,t7
0.37935656,t7
0.39253393,t7
0.38944724,t7
0.49808428,t7
0.32608697,t7
0.35238096,t7
0.46623793,t7
0.53128994,t7
0.40502355,t7
0.4564254,t7
0.41495326,t7
0.5095238,t7
0.4540146,t7
0.49342105,t7
0.44313148,t7
0.4588816,t7
0.4819079,t7
0.4573913,t7
0.3916811,t7
0.3864598,t7
0.3987441,t7
0.38520408,t7
0.4047955,t7
0.3951613,t7
0.3789809,t7
0.49506578,t7
0.5376756,t7
0.42540622,t7
0.38956523,t7
0.4648148,t7
0.47804877,t8
0.3956044,t8
0.55766195,t8
0.4050633,t8
0.5398773,t8
0.48296297,t8
0.51782364,t8
0.5457413,t8
0.5119048,t8
0.5492537,t8
0.52300614,t8
0.50986344,t8
0.36245954,t8
0.40408805,t8
0.49778435,t8
0.4032258,t8
0.38685015,t8
0.44067797,t8
0.56577265,t8
0.42677826,t8
0.4143731,t8
0.5,t8
0.42535788,t8
0.39243808,t8
0.5766871,t8
0.49913645,t8
0.38350785,t8
0.57520324,t8
0.4655612,t8
0.51703703,t8
0.5032258,t8
0.5274585,t8
0.55263156,t8
0.46666667,t8
0.5175292,t8
0.4651852,t8
0.4558059,t8
0.021961933,t8
0.5,t8
0.51085144,t8
0.3632708,t8
0.37166324,t8
0.42439863,t8
0.4637037,t8
0.46370968,t8
0.4221698,t8
0.41763726,t8
0.43160376,t8
0.4142661,t8
0.4223706,t8
0.46364883,t8
0.37800688,t8
0.42096505,t8
0.6507463,t8
0.5046296,t8
0.53539824,t8
0.43601894,t8
0.4177215,t8
0.44012946,t8
0.30487806,t8
0.46076795,t8
0.35626912,t8
0.38633195,t8
0.53453946,t8
0.43892047,t8
0.45170453,t8
0.47004607,t8
0.5828221,t8
0.4357798,t8
0.4690909,t8
0.4321534,t8
0.34375,t8
0.43728423,t8
0.49593496,t8
0.49425286,t8
0.6242938,t8
0.44660193,t8
0.4913495,t8
0.49154928,t8
0.3210634,t8
0.47252747,t8
0.3755523,t8
0.5609349,t8
0.37857142,t8
0.49288255,t8
0.40034366,t8
0.54444444,t8
0.57117116,t8
0.4514563,t8
0.5840708,t8
0.47859326,t8
0.41590613,t8
0.42302358,t8
0.4789644,t8
0.5016129,t8
0.41422594,t8
0.46374622,t8
0.41654357,t8
0.47192717,t8
0.56414473,t8
0.41823056,t8
0.39388794,t8
0.47766322,t8
0.2877527,t8
0.40099832,t8
0.3075899,t8
0.40837696,t8
0.6156522,t8
0.014641289,t8
0.4924875,t8
0.32850242,t8
0.4006116,t8
0.4064801,t8
0.40497738,t8
0.4709576,t8
0.3119266,t8
0.45171338,t8
0.5150079,t8
0.44211996,t8
0.52063495,t8
0.5694444,t8
0.42404008,t8
0.36448598,t8
0.4289733,t8
0.3441467,t8
0.37801608,t8
0.36649215,t8
0.5274914,t8
0.5318518,t8
0.40291262,t8
0.6273006,t8
0.39003438,t8
0.41590613,t8
0.43890676,t8
0.4852174,t8
0.5351213,t8
0.48442906,t8
0.44592345,t8
0.4301413,t8
0.5585586,t8
0.5495327,t8
0.41531664,t8
0.4531722,t8
0.51993865,t8
0.5138889,t8
0.6165644,t8
0.45645162,t8
0.60791826,t8
0.5023548,t8
0.5060241,t8
0.4939551,t8
0.39945653,t8
0.48505747,t8
0.5677966,t8
0.40515932,t8
0.36956522,t8
0.62664163,t8
0.35738832,t8
0.4244713,t8
0.5487805,t8
0.45026177,t8
0.5318518,t8
0.47938144,t8
0.46074075,t8
0.5243243,t8
0.511041,t8
0.3654762,t8
0.4562212,t8
0.6303681,t8
0.38396624,t8
0.4174312,t8
0.44117647,t8
0.41884816,t8
0.36649215,t8
0.55,t8
0.5135135,t8
0.43759874,t8
0.47738096,t8
0.5923913,t8
0.405,t8
0.46623793,t8
0.33174792,t8
0.3768116,t8
0.4,t8
0.42986426,t8
0.5442404,t8
0.471831,t8
0.34601665,t8
0.49923196,t8
0.30677766,t8
0.4036568,t8
0.24197862,t8
0.4315305,t8
0.3440367,t8
0.521576,t8
0.41957104,t8
0.42581603,t8
0.36277175,t8
0.40502355,t8
0.50086653,t8
0.67454547,tM
0.5580645,tM
0.646789,tM
0.7351852,tM
0.7285714,tM
0.71875,tM
0.6779891,tM
0.6042781,tM
0.6535326,tM
0.45873016,tM
0.62299854,tM
0.57613814,tM
0.6892857,tM
0.7035647,tM
0.6533333,tM
0.49706745,tM
0.53975534,tM
0.74108815,tM
0.6277696,tM
0.49447078,tM
0.7615132,tM
0.55539775,tM
0.7223926,tM
0.5276074,tM
0.63736266,tM
0.50970876,tM
0.41590214,tM
0.69390243,tM
0.7804878,tM
0.40397352,tM
0.54483694,tM
0.615727,tM
0.6032028,tM
0.56417114,tM
0.68049157,tM
0.68327403,tM
0.52554744,tM
0.68740743,tM
0.6472727,tM
0.5120275,tM
0.6577267,tM
0.5344388,tM
0.76809454,tM
0.41874084,tM
0.71747965,tM
0.6537267,tM
0.6956522,tM
0.7879949,tM
0.52061856,tM
0.6086262,tM
0.74840355,tM
0.2532943,tM
0.6092965,tM
0.4583921,tM
0.723565,tM
0.57165605,tM
0.6146273,tM
0.5394022,tM
0.5818452,tM
0.5408451,tM
0.5950156,tM
0.6537217,tM
0.55243725,tM
0.5620094,tM
0.7402863,tM
0.6566667,tM
0.44790256,tM
0.5978593,tM
0.6309904,tM
0.4617737,tM
0.633218,tM
0.62784094,tM
0.51763046,tM
0.56626505,tM
0.59375,tM
0.72082716,tM
0.5070755,tM
0.6330275,tM
0.45790553,tM
0.5515464,tM
0.4803665,tM
0.42380953,tM
0.52427185,tM
0.58419245,tM
0.6779141,tM
0.48097825,tM
0.45778835,tM
0.7335835,tM
0.73913044,tM
0.6851595,tM
0.7358209,tM
0.66711956,tM
0.45619336,tM
0.57218546,tM
0.70310193,tM
0.50342935,tM
0.6639232,tM
0.61198735,tM
0.64199394,tM
0.54403406,tM
0.49226442,tM
0.5972222,tM
0.47050938,tM
0.8089431,tM
0.67976713,tM
0.629055,tM
0.48241913,tM
0.60382915,tM
0.4335749,tM
0.5745683,tM
0.58064514,tM
0.6087963,tM
0.6614907,tM
0.45516303,tM
0.6050553,tM
0.6360601,tM
0.52262443,tM
0.44248986,tM
0.6333333,tM
0.6144244,tM
0.5369318,tM
0.59811616,tM
0.8148148,tM
0.6872727,tM
0.74234235,tM
0.6507042,tM
0.4954751,tM
0.5061162,tM
0.6026786,tM
0.56122446,tM
0.5615251,tM
0.65292096,tM
0.44658753,tM
0.5816092,tM
0.5568182,tM
0.63214284,tM
0.39072847,tM
0.6861413,tM
0.57831323,tM
0.60365856,tM
0.6037037,tM
0.615727,tM
0.31920528,tM
0.648773,tM
0.4464832,tM
0.49541286,tM
0.5702875,tM
0.6088766,tM
0.7070552,tM
0.5856905,tM
0.58710563,tM
0.5917431,tM
0.44790256,tM
0.6215022,tM
0.8033206,tM
0.78466076,tM
0.5686901,tM
0.64746225,tM
0.6495468,tM
0.479638,tM
0.5908373,tM
0.5248869,tM
0.5288035,tM
0.4204893,tM
0.57560974,tM
0.66507936,tM
0.64538044,tM
0.6467391,tM
0.6687598,tM
0.5307443,tM
0.59938836,tM
0.6504065,tM
0.44873503,tM
0.6006289,tM
0.6781609,tM
0.52052784,tM
0.56760204,tM
0.66206896,tM
0.5123859,tM
0.4646739,tM
0.37283623,tM
0.6956522,tM
0.5980114,tM
0.5153374,tM
0.44470868,tM
0.6151798,tM
0.66791743,tM
0.6976401,tM
0.62676054,tM
0.65337956,tM
0.65217394,tM
0.51325303,tM
0.7888889,tM
0.73153156,tM
0.72357726,tM
0.65913045,tM
0.64363635,tM
0.6948148,tM
0.37630662,tM
0.4973822,tM
0.83423424,tB
0.6539589,tB
0.8304498,tB
0.75993884,tB
0.76564777,tB
0.7625786,tB
0.73155415,tB
0.7016248,tB
0.6935484,tB
0.66863036,tB
0.73333335,tB
0.6404794,tB
0.6447639,tB
0.78727275,tB
0.7380952,tB
0.8747826,tB
0.67085075,tB
0.8504348,tB
0.74523807,tB
0.5856269,tB
0.6570352,tB
0.857362,tB
0.73311895,tB
0.77565217,tB
0.7894003,tB
0.74189,tB
0.73214287,tB
0.62903225,tB
0.6873016,tB
0.69158876,tB
0.6513761,tB
0.6982622,tB
0.67197454,tB
0.7625786,tB
0.761658,tB
0.71865445,tB
0.63353115,tB
0.71608835,tB
0.8785311,tB
0.39385065,tB
0.6752412,tB
0.65625,tB
0.6298269,tB
0.69579285,tB
0.74741507,tB
0.7383177,tB
0.83902436,tB
0.85365856,tB
0.8030942,tB
0.65217394,tB
0.91315454,tB
0.7837423,tB
0.8318043,tB
0.662037,tB
0.6888519,tB
0.72443676,tB
0.8190184,tB
0.8355263,tB
0.94501716,tB
0.90166026,tB
0.8130081,tB
0.71428573,tB
0.7056338,tB
0.76552796,tB
0.36163983,tB
0.5087108,tB
0.54458976,tB
0.7169014,tB
0.6890511,tB
0.69666666,tB
0.6747573,tB
0.8374233,tB
0.70022625,tB
0.7475317,tB
0.62691134,tB
0.7669082,tB
0.6477987,tB
0.59554976,tB
0.66847825,tB
0.7595109,tB
0.83652616,tB
0.8810811,tB
0.82206404,tB
0.7258065,tB
0.6878505,tB
0.5693717,tB
0.78561354,tB
0.8900344,tB
0.6989796,tB
0.90619135,tB
0.82653064,tB
0.7270408,tB
0.64973265,tB
0.89837396,tB
0.8161512,tB
0.8911043,tB
0.8035714,tB
0.57372653,tB
0.78902954,tB
0.58981234,tB
0.74308944,tB
0.61926603,tB
0.8829268,tB
0.7094801,tB
0.78125,tB
0.6701031,tB
0.79518074,tB
0.7036199,tB
0.59385115,tB
0.70239776,tB
0.6729858,tB
0.68980795,tB
0.62716377,tB
0.6933535,tB
0.820059,tB
0.5924933,tB
0.8094535,tB
0.63538873,tB
0.7746032,tB
0.71954024,tB
0.6524741,tB
0.7385204,tB
0.6135204,tB
0.75407606,tB
0.78522336,tB
0.72056514,tB
0.6661932,tB
0.8256228,tB
0.7126437,tB
0.6813187,tB
0.76,tB
0.8716502,tB
0.87652177,tB
0.7378336,tB
0.68608415,tB
0.93986255,tB
0.793621,tB
0.77096117,tB
0.76785713,tB
0.7598736,tB
0.74634147,tB
0.92479676,tB
0.7832311,tB
0.5174216,tB
0.86503065,tB
0.6998492,tB
0.75476193,tB
0.65178573,tB
0.67153287,tB
0.641129,tB
0.6519886,tB
0.6487936,tB
0.6679341,tB
0.69579285,tB
0.7394636,tB
0.7327103,tB
0.79268295,tB
0.728169,tB
0.6721068,tB
0.7,tB
0.7749196,tB
0.76039934,tB
0.35139093,tB
0.81153303,tB
0.8252551,tB
0.75,tB
0.5728953,tB
0.6399456,tB
0.8509091,tB
0.7600644,tB
0.77380955,tB
0.42020497,tB
0.75207984,tB
0.79620034,tB
0.76547617,tB
0.7342767,tB
0.6728477,tB
0.8024055,tB
0.75992066,tB
0.6666667,tB
0.04761905,tB
0.6122449,tB
0.61212975,tB
0.5831099,tB
0.654321,tB
0.84202456,tB
0.6084906,tB
0.65749234,tB
0.709799,tB
0.057142857,tB
0.6342229,tB
0.61538464,tB
0.83114445,tB
0.68441063,tB
0.6712963,tB
0.7878289,tB
0.6799363,tB
0.7203792,tB
0.90549827,tB
0.7832311,tB
0.875,tEB
0.8394698,tEB
0.9514286,tEB
0.96312684,tEB
0.46266472,tEB
0.77217126,tEB
0.7963801,tEB
0.8330804,tEB
0.8744461,tEB
0.9478261,tEB
0.9918699,tEB
0.9721739,tEB
0.9266055,tEB
0.70187163,tEB
0.76609105,tEB
0.87580645,tEB
0.8444109,tEB
0.7174211,tEB
0.9003021,tEB
0.81570995,tEB
0.825,tEB
0.8339719,tEB
0.84703946,tEB
0.80428135,tEB
0.895189,tEB
0.8007246,tEB
0.98333335,tEB
0.98942596,tEB
0.69436204,tEB
0.9716418,tEB
0.7829582,tEB
0.91588783,tEB
0.74203336,tEB
0.7898894,tEB
0.7820025,tEB
0.7996942,tEB
0.9327103,tEB
0.86062247,tEB
0.92105263,tEB
0.9483333,tEB
0.8056872,tEB
0.91882557,tEB
0.9857724,tEB
0.6530324,tEB
0.89638156,tEB
0.81946623,tEB
0.7244318,tEB
0.80658436,tEB
0.735474,tEB
0.6812428,tEB
0.9859515,tEB
0.776699,tEB
0.742268,tEB
0.966129,tEB
0.66935486,tEB
0.8379971,tEB
0.6440678,tEB
0.82802546,tEB
0.8080645,tEB
0.8603667,tEB
0.74120605,tEB
0.825,tEB
0.70788044,tEB
0.7285068,tEB
0.80126184,tEB
0.91129035,tEB
0.6332863,tEB
0.9929478,tEB
0.85733694,tEB
0.815534,tEB
0.8321839,tEB
0.579795,tEB
0.81865287,tEB
0.7640604,tEB
0.822619,tEB
0.78028166,tEB
0.74464834,tEB
0.9769737,tEB
0.82422453,tEB
0.91820043,tEB
0.93333334,tEB
0.956848,tEB
0.81674206,tEB
0.8831615,tEB
0.7237049,tEB
0.8890815,tEB
0.7940476,tEB
0.9467354,tEB
0.93622446,tEB
0.6,tEB
0.8179059,tEB
0.8135048,tEB
0.8039735,tEB
0.7452229,tEB
0.6697861,tEB
0.81391585,tEB
0.89074075,tEB
0.646849,tEB
0.6099881,tEB
0.77070063,tEB
0.9143279,tEB
0.9947826,tEB
0.7959502,tEB
0.92201835,tEB
0.71791255,tEB
0.9374202,tEB
0.76704544,tEB
0.8930921,tEB
0.88478583,tEB
0.8132428,tEB
0.5624257,tEB
0.9440789,tEB
0.9939577,tEB
0.7410817,tEB
0.84565914,tEB
0.74311924,tEB
0.77272725,tEB
0.8548387,tEB
0.9571865,tEB
0.9862543,tEB
0.9170732,tEB
0.80094784,tEB
0.86096936,tEB
0.81632656,tEB
0.92258066,tEB
0.6571056,tEB
0.67158175,tEB
0.875,tEB
0.74407583,tEB
0.76222825,tEB
0.7709321,tEB
0.94086957,tEB
0.79620856,tEB
0.9516408,tEB
0.7316716,tEB
0.6995582,tEB
0.7378336,tEB
0.8012232,tEB
0.7406417,tEB
0.7318757,tEB
0.84210527,tEB
0.94483984,tEB
0.7358491,tEB
0.81324506,tEB
0.74254316,tEB
0.8911043,tEB
0.9048414,tEB
0.8098859,tEB
0.83152175,tEB
0.7330317,tEB
0.8402062,tEB
0.84903383,tEB
0.8141994,tEB
0.9484536,tEB
0.9263804,tEB
0.7713068,tEB
0.7692308,tEB
0.8948247,tEB
0.67559946,tEB
0.6671368,tEB
0.76688105,tEB
0.7542614,tEB
0.745283,tEB
0.96592593,tEB
0.96200347,tEB
0.9430894,tEB
0.9896014,tEB
0.954866,tEB
0.9593496,tEB
0.57247436,tEB
0.7926045,tEB
0.8793456,tEB
0.9757653,tEB
0.25714287,tEB
0.83246976,tEB
0.8492976,tEB
0.7494253,tEB
0.78720236,tEB
0.6629055,tEB
0.80126184,tEB
0.80027175,tEB
0.93614304,tEB
0.94166666,tEB
0.89391303,tEB
0.9185442,tEB
0.73462784,tEB
0.75242716,tEB
0.816129,tEB
0.9820896,tEB
0.916955,tEB
0.5841874,tEB
0.98571426,tEB
0.90363634,tEB
0.69460225,tEB
0.7171582,tEB
0.93421054,tEB
0.8076923,tEB
0.65445024,tEB
0.831563,tEB
0.8035714,tEB
0.08730159,tEmpty
0.8930818,tEmpty
0.9432367,tEmpty
0.736911,tEmpty
0.9595469,tEmpty
0.8642534,tEmpty
0.9113924,tEmpty
0.7866492,tEmpty
0.9136578,tEmpty
0.914791,tEmpty
0.9321267,tEmpty
0.84659094,tEmpty
0.96349204,tEmpty
0.98690474,tEmpty
0.766129,tEmpty
0.9009585,tEmpty
0.8965517,tEmpty
0.942743,tEmpty
0.99208146,tEmpty
0.90047395,tEmpty
0.9719388,tEmpty
0.8593272,tEmpty
0.92289156,tEmpty
0.8789593,tEmpty
0.96130955,tEmpty
0.9136164,tEmpty
0.9150943,tEmpty
0.8827893,tEmpty
0.9258675,tEmpty
0.88412696,tEmpty
0.8560831,tEmpty
0.9280488,tEmpty
0.9274448,tEmpty
0.8429319,tEmpty
0.99857956,tEmpty
0.8533163,tEmpty
0.97218156,tEmpty
0.9472914,tEmpty
0.9314642,tEmpty
0.92488956,tEmpty
0.83870965,tEmpty
0.91785717,tEmpty
0.8820375,tEmpty
0.94212216,tEmpty
0.96682465,tEmpty
0.88433385,tEmpty
0.7990487,tEmpty
0.72294885,tEmpty
0.9178744,tEmpty
0.8381344,tEmpty
0.9382716,tEmpty
0.9921507,tEmpty
0.9072327,tEmpty
0.9225544,tEmpty
0.7935657,tEmpty
0.9342508,tEmpty
0.98216736,tEmpty
0.92006034,tEmpty
0.8487614,tEmpty
0.82398957,tEmpty
0.88872623,tEmpty
0.9643917,tEmpty
0.7940026,tEmpty
0.90829694,tEmpty
0.9174603,tEmpty
0.8158803,tEmpty
0.9223301,tEmpty
0.796371,tEmpty
0.9165402,tEmpty
0.88920456,tEmpty
0.9847095,tEmpty
0.95357144,tEmpty
0.9522293,tEmpty
0.99636364,tEmpty
0.70811516,tEmpty
0.8868502,tEmpty
0.9791395,tEmpty
0.9453032,tEmpty
0.841195,tEmpty
0.99435824,tEmpty
0.9575403,tEmpty
0.9490741,tEmpty
0.9351081,tEmpty
0.025396826,tEmpty
0.9022222,tEmpty
0.9035326,tEmpty
0.90487516,tEmpty
0.98093843,tEmpty
0.9590044,tEmpty
0.87142855,tEmpty
0.9983361,tEmpty
0.98491085,tEmpty
0.9747235,tEmpty
0.8948905,tEmpty
0.7628111,tEmpty
0.93586385,tEmpty
0.9609756,tEmpty
0.9404601,tEmpty
0.97459894,tEmpty
0.9526066,tEmpty
0.95015574,tEmpty
0.806735,tEmpty
0.96636087,tEmpty
0.8809202,tEmpty
0.8635204,tEmpty
0.6632504,tEmpty
0.863836,tEmpty
0.9011407,tEmpty
0.9157609,tEmpty
0.9079365,tEmpty
0.8854003,tEmpty
0.86684424,tEmpty
0.9412698,tEmpty
0.88858694,tEmpty
0.9111498,tEmpty
0.8414239,tEmpty
0.7848101,tEmpty
0.93272173,tEmpty
0.93730885,tEmpty
0.9633152,tEmpty
0.87060475,tEmpty
0.8096515,tEmpty
0.907767,tEmpty
0.99708027,tEmpty
0.8755556,tEmpty
0.88190955,tEmpty
0.87357956,tEmpty
0.9034483,tEmpty
0.8547401,tEmpty
0.9807229,tEmpty
0.86904764,tEmpty
0.90091264,tEmpty
0.06349207,tEmpty
0.9843014,tEmpty
0.8310992,tEmpty
0.9177127,tEmpty
0.70811516,tEmpty
0.9404762,tEmpty
0.9633431,tEmpty
0.90123457,tEmpty
0.9470109,tEmpty
0.9258278,tEmpty
0.9827388,tEmpty
0.8996764,tEmpty
0.858885,tEmpty
0.6533101,tEmpty
0.9258278,tEmpty
0.92081445,tEmpty
0.815331,tEmpty
0.9506369,tEmpty
0.91508055,tEmpty
0.8801997,tEmpty
0.9304897,tEmpty
0.9847095,tEmpty
0.91590214,tEmpty
0.97094804,tEmpty
0.8963068,tEmpty
0.8287037,tEmpty
0.8600629,tEmpty
0.989547,tEmpty
0.8055236,tEmpty
0.9744409,tEmpty
0.75386447,tEmpty
0.9877676,tEmpty
0.89320385,tEmpty
0.94470775,tEmpty
0.86197186,tEmpty
0.914791,tEmpty
0.8099861,tEmpty
0.86444706,tEmpty
0.828169,tEmpty
0.8449074,tEmpty
0.95400596,tEmpty
0.9484193,tEmpty
0.9328704,tEmpty
0.8601864,tEmpty
0.96309525,tEmpty
0.9986755,tEmpty
0.9693396,tEmpty
0.6968641,tEmpty
0.8669355,tEmpty
0.9750297,tEmpty
0.92533934,tEmpty
0.7715959,tEmpty
0.9735203,tEmpty
0.88770866,tEmpty
0.67642754,tEmpty
0.88873994,tEmpty
0.98682284,tEmpty
0.9291444,tEmpty
0.9617737,tEmpty
0.7144949,tEmpty
0.8668885,tEmpty
0.9343891,tEmpty
0.9011407,tEmpty
0.8935108,tEmpty
0.9755435,tEmpty
0.9669811,tEmpty
0.87032086,tEmpty
0.8226858,tEmpty
