489,73,29,29,0,0,0,0,0,0,1,0,0,0
111,410,4,48,0,10,0,0,1,1,10,1,0,0
73,20,10,17,0,0,0,0,0,0,0,0,0,0
17,23,2,376,1,92,0,0,1,8,57,6,0,1
2,0,0,13,0,30,0,0,1,8,14,2,0,0
1,1,0,62,2,362,2,0,15,69,47,3,0,0
0,0,0,4,0,67,0,0,1,5,10,0,0,0
0,0,0,5,0,39,0,0,16,79,27,4,0,1
0,0,0,1,0,25,0,0,4,97,26,1,0,0
0,0,0,8,0,135,0,0,53,373,292,16,0,1
2,10,1,24,0,33,0,0,24,179,986,102,11,0
0,0,0,0,0,5,0,0,0,2,153,485,133,0
0,1,0,1,0,5,0,0,1,1,8,37,644,0
0,0,0,0,0,0,0,0,0,0,0,0,0,687
