1036,58,27,3,0,0,0,0,0,0,0,0,0,0
87,1304,16,2,0,0,0,0,0,0,0,0,0,0
18,8,192,5,0,0,0,0,0,0,0,0,0,0
2,2,3,1119,9,13,3,2,0,1,7,0,1,0
0,0,0,15,67,12,2,1,0,0,0,0,0,0
0,0,0,19,11,1205,22,10,3,6,4,0,1,0
0,0,0,3,2,20,191,12,2,3,1,0,0,0
0,0,0,1,1,13,10,208,8,12,5,0,0,0
0,0,0,1,1,10,6,17,347,35,13,0,1,0
0,0,0,2,0,7,9,16,25,1344,80,5,1,0
2,7,1,29,2,24,13,17,16,138,2400,108,6,0
0,0,0,0,0,0,0,1,0,4,92,1171,108,0
1,1,0,1,1,0,2,1,0,1,10,99,1534,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1960
