628,46,25,2,0,1,0,0,0,0,0,0,0,0
68,776,30,2,0,1,0,1,0,0,1,0,0,0
14,8,113,3,0,0,0,0,0,0,0,0,0,0
4,5,6,649,16,22,3,4,3,2,9,0,0,0
0,0,0,10,36,8,1,1,1,1,1,0,0,0
1,2,0,19,10,690,21,16,14,12,12,1,0,0
0,0,0,1,1,16,105,7,5,6,3,0,0,0
0,0,0,2,1,10,9,107,15,9,4,1,0,0
0,0,0,1,1,10,5,9,203,24,12,1,0,0
1,0,0,3,0,14,11,12,40,769,66,12,1,0
3,2,3,24,4,25,10,17,32,122,1324,151,7,0
0,0,0,0,0,1,0,1,4,7,58,715,70,0
0,0,0,2,1,1,0,0,2,2,6,100,913,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1224
