523,58,116,4,0,0,0,0,0,0,0,0,0,0
124,687,58,11,0,0,0,0,0,0,0,0,0,0
34,8,92,4,0,0,0,0,0,0,0,0,0,0
6,8,10,587,55,33,6,8,3,1,6,1,0,0
0,0,0,10,39,8,1,2,0,0,0,0,0,0
0,0,0,38,62,479,93,70,34,14,8,0,0,0
0,0,0,1,3,19,90,18,9,4,1,0,0,0
0,0,0,1,3,16,17,88,20,10,5,0,0,0
0,0,0,0,1,13,16,36,146,39,14,1,0,0
0,0,0,4,4,23,27,75,166,490,125,15,0,0
0,0,2,18,7,18,29,50,115,209,1113,158,4,0
0,0,0,0,0,0,2,2,5,8,88,645,107,0
1,0,0,1,0,0,0,0,0,0,4,122,902,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1224
