569,52,0,0,0,0,0,0,0,0,0,0,0,0
62,532,2,0,0,0,0,0,0,0,0,0,0,0
16,0,102,2,0,0,0,0,0,0,0,0,0,0
1,0,1,582,0,0,0,0,0,0,0,0,0,0
0,0,0,33,20,11,1,0,0,0,5,0,0,0
0,0,0,55,21,427,45,8,1,7,0,0,0,0
0,0,0,0,0,8,3,40,0,34,2,0,0,0
0,0,0,0,0,7,15,96,41,10,2,0,0,0
0,0,0,0,0,0,0,11,72,61,10,0,0,0
0,0,0,0,0,0,1,26,178,432,237,4,0,0
0,0,3,0,0,0,0,28,11,20,1269,41,0,0
0,0,0,0,0,0,0,0,0,0,76,669,33,0
0,0,0,0,0,0,0,0,0,0,0,115,583,0
0,0,0,0,0,0,0,0,0,0,0,0,0,687
