1113,256,15,10,0,0,0,0,0,0,1,0,1
438,1226,3,129,0,0,0,0,0,0,1,0,0
168,30,84,22,0,0,0,0,0,0,1,1,0
12,124,2,1044,0,0,0,137,18,0,93,77,30
0,8,0,73,0,0,0,19,4,0,19,1,3
8,118,2,420,0,0,0,464,82,0,544,34,16
0,5,0,50,0,0,0,90,14,0,105,60,3
1,3,0,41,0,0,0,91,11,0,166,48,3
6,6,0,136,0,0,0,173,27,0,240,41,11
27,20,0,33,0,0,0,516,168,0,735,286,25
18,7,0,200,0,0,0,255,130,0,1872,865,58
0,0,0,0,0,0,0,11,1,0,192,1219,347
0,6,0,16,0,0,0,35,7,0,33,352,1740
