969,294,19,71,0,0,0,0,0,0,1,0,0
174,1455,6,89,0,0,0,0,0,0,0,0,0
202,48,42,24,0,0,0,0,0,0,0,0,0
17,32,2,1325,34,10,7,3,0,0,25,2,0
0,0,0,47,11,3,5,0,4,1,6,0,0
0,0,0,509,136,385,243,28,19,20,118,6,0
0,0,0,85,17,64,71,20,24,20,54,1,0
0,0,0,20,9,24,39,12,11,10,52,5,0
0,0,0,22,26,26,44,50,33,78,314,10,2
0,0,0,31,19,47,79,53,169,283,1024,51,1
11,1,1,193,5,7,46,6,45,85,2708,434,9
0,0,0,2,0,0,2,0,1,0,237,1301,391
0,0,0,5,0,0,1,0,0,0,4,300,2025
